Customer_ID,Customer_Name,Email,Phone,Gender,Date_of_Birth,City,State,Country,Join_Date,Loyalty_Status,Created_At,Last_Updated
CB1150,Elijah Bhasin,riasagar@example.com,912555625881,,,Mumbai,,,2024-11-24,Gold,,
CB1154,Ati Dani,gunbirramesh@example.com,913986800025,,,Udaipur,,,2024-06-07,Silver,,
CB1157,Xavier Balay,halderanirudh@example.com,3689702838,,,Mumbai,,,2023-08-19,Regular,,
CB1163,Anjali Hans,narayanannicholas@example.net,915493296685,,,Surat,,,2023-06-30,Vip,,
CB1203,Abhiram Oza,samikevin@example.com,911155426221,,,Ahmedabad,,,2023-04-15,Regular,,
CB1222,Dayamai Gill,fbarad@example.org,8705932525,,,Delhi,,,2024-04-03,Gold,,
CB1229,Chaitaly Srinivasan,gunbirbal@example.org,1467741862,,,Lucknow,,,2025-01-08,Regular,,
CB1241,Chakrika Lad,yravel@example.net,5387584282,,,Indore,,,2023-04-27,Vip,,
CB1243,Chatresh Bobal,ghayer@example.org,0223569725,,,Nagpur,,,2023-06-05,Gold,,
CB1272,Wahab Chaudhry,ekaraj35@example.com,919299556205,,,Bhopal,,,2024-02-26,Gold,,
CB1280,Anirudh Mander,kalitasaumya@example.net,6929298425,,,Ahmedabad,,,2024-07-16,Vip,,
CB1281,Ekapad Karpe,irajan@example.org,916291279908,,,Delhi,,,2024-12-16,Regular,,
CB1285,Mitali Devi,karpesanya@example.net,916589026012,,,Mumbai,,,2023-05-01,Vip,,
CB1304,Bimala Choudhry,rsethi@example.net,2080214427,,,Lucknow,,,2024-10-27,Vip,,
CB1311,Ekani Bhatnagar,hgupta@example.net,4565118102,,,Lucknow,,,2023-01-30,Regular,,
CB1315,Indira Murty,kamya66@example.net,8368457760,,,Nagpur,,,2023-06-29,Vip,,
CB1325,Quincy Issac,cbains@example.org,912055543840,,,Lucknow,,,2024-01-26,Gold,,
CB1339,Bina Hari,daniarjun@example.com,6055830344,,,Bhopal,,,2025-04-03,Regular,,
CB1014,Ekanta Kala,,912582739021,,,Sangli-miraj & Kupwad,,,2023-04-05,Regular,,
CB1056,Upkaar Chanda,chaman15@example.net,917030376371,,,Gudivada,,,2025-06-10,Gold,,
CB1097,Upasna Srinivas,loak@example.org,916719022941,,,Delhi,,,2023-03-12,Silver,,
CB1114,Chasmum Rege,deychakradev@example.org,913826758692,,,Nagpur,,,2023-10-06,Silver,,
CB1132,Inaya Mukherjee,mdayal@example.net,915281685054,,,Lucknow,,,2023-07-24,Gold,,
CB1143,Ira Saran,dakshesh16@example.com,917021355690,,,Kota,,,2024-06-16,Silver,,
CB1158,Vanya Vora,lmurthy@example.com,9733484344,,,Bhopal,,,2023-02-17,Regular,,
CB1167,Jackson Jha,gchand@example.com,916790874064,,,Bhopal,,,2025-04-30,Silver,,
CB1170,Hiral Dubey,,913119079030,,,Bhopal,,,2025-02-23,Silver,,
CB1180,Onveer Butala,psaraf@example.com,913974014890,,,Ahmedabad,,,2023-01-07,Vip,,
CB1206,Edhitha Deo,xsalvi@example.net,919104300684,,,Kota,,,2023-03-12,Gold,,
CB1217,Logan Dara,bhatiatristan@example.org,919941013721,,,Lucknow,,,2025-03-27,Gold,,
CB1248,Urvi Dua,adityamitra@example.com,919261891411,,,Nagpur,,,2023-11-09,Regular,,
CB1250,Gautam Vaidya,chaudhuriaahana@example.net,7012045561,,,Ahmedabad,,,2024-10-02,Regular,,
CB1252,Ojas Chowdhury,danieldutta@example.org,7296590277,,,Indore,,,2023-06-10,Vip,,
CB1289,Elijah Thakur,harini18@example.com,917357790714,,,Surat,,,2023-07-15,Silver,,
CB1298,Fariq Edwin,vedant55@example.net,914759876220,,,Indore,,,2024-12-23,Silver,,
CB1346,Bhanumati Konda,ekavirmukhopadhyay@example.net,912070160166,,,Pune,,,2023-04-21,Vip,,
CB1002,Prisha Devi,sarmajacob@example.net,916033190368,,,Kanpur,,,2025-01-29,Silver,,
CB1013,Avi Mitra,zarnaupadhyay@example.org,917613791805,,,Munger,,,2025-02-20,Regular,,
CB1024,Hema Mishra,rushilpalla@example.com,916596089319,,,North Dumdum,,,2024-01-25,Vip,,
CB1031,Karan Choudhary,bailjonathan@example.org,910569067447,,,Shahjahanpur,,,2023-10-04,Silver,,
CB1068,Aadi Naik,,919117182278,,,Indore,,,2024-12-31,Gold,,
CB1086,Nathan Soman,wlad@example.org,914714345581,,,Surat,,,2023-02-21,Regular,,
CB1091,Aahana Pillay,,919663193149,,,Udaipur,,,2024-03-09,Vip,,
CB1100,Manthan Lata,ekbalbhasin@example.org,917174648877,,,Nagpur,,,2024-03-05,Gold,,
CB1106,Krishna Shah,ranbir39@example.com,7662702895,,,Surat,,,2024-07-04,Gold,,
CB1118,Saumya Pathak,sethyahvi@example.org,0076617711,,,Lucknow,,,2023-02-15,Silver,,
CB1168,Tejas Bora,sampathhemangini@example.net,917046226567,,,Bhopal,,,2025-01-31,Gold,,
CB1173,Ubika Bhardwaj,jsaha@example.net,3517518304,,,Mumbai,,,2024-07-07,Silver,,
CB1185,Lajita Gara,amrutamitra@example.com,916464715437,,,Mumbai,,,2025-05-10,Regular,,
CB1191,Vasudha Pall,cchatterjee@example.net,910105123828,,,Ahmedabad,,,2023-10-12,Regular,,
CB1198,Priya Gandhi,samueljhaveri@example.org,918254494812,,,Mumbai,,,2025-02-24,Regular,,
CB1204,Nitesh Sarraf,tanay26@example.net,912196565234,,,Jaipur,,,2025-03-26,Gold,,
CB1208,Yash Chadha,ddalia@example.net,910202758842,,,Kota,,,2024-03-19,Vip,,
CB1215,Laban Chopra,hiteshgala@example.com,8537474112,,,Bhopal,,,2023-12-11,Gold,,
CB1216,Banjeet Kale,manbir13@example.com,914206788317,,,Pune,,,2023-07-06,Gold,,
CB1244,Faris Sura,peter50@example.org,,,,Delhi,,,2023-03-29,Vip,,
CB1286,Radhika Chakrabarti,lalltristan@example.com,916984902770,,,Surat,,,2025-01-03,Gold,,
CB1312,Azad Jaggi,sunderrehaan@example.org,918994053910,,,Lucknow,,,2023-10-28,Vip,,
CB1337,Balendra Chander,ekantika56@example.org,917214586833,,,Ahmedabad,,,2024-06-27,Silver,,
CB1349,Nidra Chhabra,ekavir48@example.com,919382761539,,,Udaipur,,,2024-10-12,Gold,,
CB1033,Jonathan Venkatesh,hredhaanrana@example.org,3772942095,,,Panipat,,,2023-08-23,Gold,,
CB1040,Nandini Ratta,ymagar@example.net,912021697972,,,Secunderabad,,,2025-02-03,Vip,,
CB1041,Turvi Sachdev,vermachandani@example.net,91,,,Aurangabad,,,2024-08-20,Gold,,
CB1052,Yashica Upadhyay,emistry@example.org,919409749930,,,Tirunelveli,,,2023-04-25,Vip,,
CB1076,Ikshita Biswas,kalamane@example.org,918084124118,,,Mumbai,,,2023-08-08,Vip,,
CB1085,Pavani Kanda,zarnashetty@example.org,,,,Bhopal,,,2023-09-13,Regular,,
CB1098,Jagat Saha,lajitaseshadri@example.com,9909133412,,,Nagpur,,,2024-02-18,Silver,,
CB1109,Pranit Garde,farhanraja@example.net,913747407482,,,Udaipur,,,2025-05-03,Gold,,
CB1124,Riya Sachdeva,,7840369003,,,Lucknow,,,2024-01-09,Silver,,
CB1136,Rajeshri Chand,shravyapalla@example.org,915361530515,,,Indore,,,2024-10-18,Gold,,
CB1153,Abhiram Chokshi,qdesai@example.net,916098358416,,,Bhopal,,,2024-04-21,Silver,,
CB1212,Abhiram Pillay,bishakhamodi@example.net,917383206038,,,Nagpur,,,2024-03-22,Gold,,
CB1242,Gunbir Sinha,aarnagoswami@example.net,913465549471,,,Kota,,,2023-03-17,Regular,,
CB1253,Nisha Sastry,bhatnagaradvika@example.net,919358891637,,,Bhopal,,,2024-12-06,Gold,,
CB1261,Lakshmi Dhillon,bhallaryan@example.com,0438057198,,,Bhopal,,,2024-03-25,Gold,,
CB1275,Krish Shetty,,8272299275,,,Indore,,,2023-11-28,Regular,,
CB1290,Lavanya Kannan,diyasachar@example.com,1651827553,,,Ahmedabad,,,2025-06-03,Vip,,
CB1314,Lekha Gupta,yuvrajgola@example.net,917612286852,,,Mumbai,,,2024-08-02,Silver,,
CB1336,Ikshita Bansal,bachittarmisra@example.com,2249998279,,,Surat,,,2023-07-25,Gold,,
CB1023,Abhimanyu Gola,manderomaja@example.net,4876329092,,,Pudukkottai,,,2025-05-25,Regular,,
CB1025,Suhani Tak,prakashharshil@example.org,911563213580,,,Rampur,,,2024-10-12,Silver,,
CB1027,Nidhi Kala,ladurmi@example.net,919427881658,,,Srikakulam,,,2024-11-17,Regular,,
CB1054,Ria Setty,bailwishi@example.org,914104967066,,,Rajahmundry,,,2025-01-09,Gold,,
CB1062,Oni Kannan,zmall@example.org,2351161559,,,Pune,,,2023-09-03,Regular,,
CB1066,Janaki Kanda,yashodharatak@example.org,916916697848,,,Nagpur,,,2023-09-29,Vip,,
CB1075,Advika Jayaraman,william46@example.org,0799118384,,,Ahmedabad,,,2024-06-10,Vip,,
CB1120,Mohini Sagar,munshiprisha@example.com,911111615280,,,Indore,,,2024-07-18,Regular,,
CB1137,Laksh Barad,urmi27@example.com,3289861434,,,Ahmedabad,,,2023-01-29,Silver,,
CB1156,Jyoti Narula,sahadarika@example.net,9930972896,,,Kota,,,2023-04-06,Gold,,
CB1161,Urmi Chaudhry,abduldugar@example.com,5401938026,,,Mumbai,,,2024-02-14,Regular,,
CB1189,Balhaar Parsa,choprayuvraj@example.net,919656101438,,,Lucknow,,,2023-09-24,Silver,,
CB1194,Orinder Mishra,desaidhriti@example.org,915286692966,,,Jaipur,,,2025-03-10,Regular,,
CB1199,Daniel Malhotra,kevinkrish@example.org,2946671168,,,Ahmedabad,,,2025-03-07,Regular,,
CB1214,Frado Chandran,meeraborde@example.net,4456557431,,,Bhopal,,,2024-04-06,Vip,,
CB1226,Raksha Saini,odikatailor@example.com,917932710405,,,Surat,,,2024-03-11,Gold,,
CB1228,Garima Jha,nimratzachariah@example.com,910698720506,,,Pune,,,2023-11-10,Regular,,
CB1237,Jyoti Shetty,rdasgupta@example.org,7279855241,,,Kota,,,2024-12-15,Vip,,
CB1246,Oliver Bhattacharyya,misrabina@example.com,917532603323,,,Indore,,,2025-03-05,Vip,,
CB1247,Yamini Gara,peribaljiwan@example.com,919010016761,,,Nagpur,,,2024-03-29,Vip,,
CB1265,Ikshita Kant,garimanarula@example.com,7801573993,,,Pune,,,2023-01-27,Regular,,
CB1277,Owen Puri,lpau@example.net,3865577908,,,Surat,,,2023-02-25,Gold,,
CB1283,Vansha Kaul,mandernilima@example.com,918180635651,,,Jaipur,,,2023-11-15,Vip,,
CB1300,Madhavi More,yugmander@example.com,0055778487,,,Bhopal,,,2025-06-09,Regular,,
CB1302,Laban Padmanabhan,upasna80@example.net,916493085368,,,Mumbai,,,2024-02-24,Regular,,
CB1022,Zaid Borra,dchaudhari@example.net,916773602606,,,Baranagar,,,2025-03-02,Regular,,
CB1039,Maya Sachdev,shravya02@example.com,915211175186,,,Burhanpur,,,2023-09-10,Gold,,
CB1072,Pahal Goswami,turvi31@example.com,1326773602,,,Jaipur,,,2024-08-25,Regular,,
CB1074,Dakshesh Trivedi,grewalekapad@example.net,9399091699,,,Lucknow,,,2023-03-11,Regular,,
CB1105,Rayaan Trivedi,ekarajmajumdar@example.com,914499727875,,,Delhi,,,2024-09-28,Regular,,
CB1125,Siddharth Devan,bimala51@example.org,6838851606,,,Kota,,,2024-11-29,Regular,,
CB1128,Madhav Kunda,oscardua@example.net,9979955271,,,Udaipur,,,2023-01-26,Gold,,
CB1131,Kashish Mandal,xrege@example.com,1864492519,,,Bhopal,,,2024-01-27,Silver,,
CB1149,Onveer Nazareth,balakrishnanfinn@example.org,919078447364,,,Kota,,,2023-07-16,Vip,,
CB1175,Lajita Shukla,darika45@example.net,5355609320,,,Delhi,,,2024-12-24,Vip,,
CB1211,Yuvraj Saha,anika19@example.com,913806174451,,,Bhopal,,,2024-09-22,Vip,,
CB1255,Wahab Brar,zsawhney@example.net,915170166088,,,Delhi,,,2024-12-20,Silver,,
CB1284,Pooja Kulkarni,pallavi95@example.net,8872588744,,,Delhi,,,2023-04-06,Vip,,
CB1306,Pratyush Handa,lakshmi01@example.net,910371837645,,,Jaipur,,,2025-06-12,Regular,,
CB1307,Brijesh Verma,kulkarnivasana@example.net,913136502491,,,Kota,,,2023-08-29,Gold,,
CB1317,Nachiket Devi,jeevika93@example.org,6931572791,,,Pune,,,2024-08-20,Vip,,
CB1318,Baljiwan Raj,bhallagaurika@example.com,919060480589,,,Bhopal,,,2024-10-15,Gold,,
CB1338,Ikbal Wadhwa,sulebhavna@example.com,919529978772,,,Ahmedabad,,,2023-09-21,Gold,,
CB1037,Veda Saraf,jeremiah15@example.org,918887189813,,,Bokaro,,,2024-02-10,Vip,,
CB1047,Baljiwan Andra,hredhaan54@example.com,914315274205,,,Akola,,,2024-01-26,Vip,,
CB1051,Maanav Sinha,echakrabarti@example.com,910669849027,,,Panihati,,,2025-02-26,Gold,,
CB1055,Aarna D’Alia,xthakkar@example.com,2686120594,,,Raebareli,,,2024-05-27,Regular,,
CB1082,Januja Sankar,narayanandipta@example.net,6564823662,,,Pune,,,2025-03-30,Silver,,
CB1087,Matthew Kashyap,tdua@example.org,8760366909,,,Mumbai,,,2023-04-06,Vip,,
CB1092,Benjamin Palan,eprabhakar@example.net,1657262849,,,Ahmedabad,,,2023-06-08,Silver,,
CB1111,Chandran Taneja,victor95@example.org,911047095214,,,Ahmedabad,,,2024-11-14,Regular,,
CB1112,Ojasvi Gill,kevinzacharia@example.com,4517123685,,,Ahmedabad,,,2025-06-18,Regular,,
CB1115,Hardik Suri,cmammen@example.net,913515850643,,,Pune,,,2025-01-04,Gold,,
CB1130,Shivani Guha,vamakshi82@example.org,8203778892,,,Udaipur,,,2023-10-01,Regular,,
CB1133,Tanish Om,ohanda@example.org,8880592962,,,Pune,,,2025-04-20,Regular,,
CB1145,Sanaya Kala,vritti31@example.org,911551884422,,,Kota,,,2024-09-30,Regular,,
CB1197,Ishaan Loyal,benjamin78@example.org,0745171339,,,Bhopal,,,2024-07-31,Gold,,
CB1225,Watika Dhaliwal,faras35@example.com,910433154100,,,Surat,,,2024-04-29,Gold,,
CB1260,Sai Kadakia,hemani22@example.net,917996846081,,,Nagpur,,,2024-09-01,Gold,,
CB1279,Shivansh Edwin,pbains@example.org,2809202428,,,Pune,,,2025-02-17,Gold,,
CB1291,Qadim Gupta,piyengar@example.net,913395211179,,,Ahmedabad,,,2023-12-15,Regular,,
CB1296,Mitali Chaudhary,darpankale@example.com,914558845061,,,Pune,,,2024-08-08,Vip,,
CB1305,Viraj Chana,alexandertak@example.org,915705120461,,,Udaipur,,,2023-11-21,Vip,,
CB1309,Viraj Nadig,reva30@example.net,910778487392,,,Udaipur,,,2023-04-11,Regular,,
CB1316,Bhavani Babu,chasmumahuja@example.com,914888992107,,,Pune,,,2024-09-26,Vip,,
CB1327,Karan Jhaveri,samakshdevi@example.com,2518812520,,,Nagpur,,,2023-10-09,Regular,,
CB1008,Jasmit Dhawan,yashodhararatti@example.net,5787298259,,,Singrauli,,,2024-07-28,Vip,,
CB1059,Aachal Dara,ayushmanwason@example.org,913052312447,,,Karnal,,,2024-07-06,Regular,,
CB1063,Caleb Sharaf,radhakrishnanfarhan@example.net,913103413164,,,Bhopal,,,2023-03-29,Regular,,
CB1073,Aarnav Ramakrishnan,suhani46@example.net,913098050097,,,Jaipur,,,2024-12-25,Silver,,
CB1083,Nidra Acharya,bhavini36@example.net,913872148951,,,Bhopal,,,2023-07-14,Silver,,
CB1116,Suhani Chand,anshbedi@example.com,911839335290,,,Ahmedabad,,,2024-06-01,Regular,,
CB1121,Jason Roy,pallavi04@example.net,8327315851,,,Udaipur,,,2023-04-25,Silver,,
CB1129,Riya Mitter,daksh58@example.org,910541199867,,,Kota,,,2025-03-12,Silver,,
CB1142,Fitan Samra,sanipranit@example.net,915447962757,,,Indore,,,2023-02-15,Regular,,
CB1151,Wyatt Shukla,lokeshivani@example.org,916963259532,,,Jaipur,,,2024-02-20,Gold,,
CB1172,Darsh Gill,dtandon@example.com,916246287334,,,Lucknow,,,2023-08-29,Gold,,
CB1174,Balveer Bora,,913173936385,,,Udaipur,,,2023-08-25,Silver,,
CB1224,Udant Gill,umohanty@example.net,919690295939,,,Nagpur,,,2023-11-10,Gold,,
CB1236,Yutika Dutt,mukhopadhyayyashawini@example.com,2330307053,,,Surat,,,2023-02-16,Gold,,
CB1249,Rushil Iyengar,saksham56@example.com,913753001197,,,Delhi,,,2024-09-16,Silver,,
CB1251,Chakradev Andra,onkarnarasimhan@example.com,5521667467,,,Mumbai,,,2023-06-10,Regular,,
CB1256,Gavin Modi,tanmayiom@example.com,918997571130,,,Nagpur,,,2023-09-28,Silver,,
CB1258,Chakradhar Dasgupta,qshankar@example.net,0869782922,,,Ahmedabad,,,2024-10-25,Silver,,
CB1259,Lila Nagy,msahota@example.net,4722698485,,,Mumbai,,,2023-03-15,Gold,,
CB1287,Zarna Mangal,bahadurjituppal@example.net,915302146566,,,Bhopal,,,2024-03-01,Silver,,
CB1288,Zarna Aurora,chanabhavani@example.net,919376904268,,,Mumbai,,,2024-04-12,Vip,,
CB1292,Brijesh Subramaniam,divya79@example.com,916392086780,,,Ahmedabad,,,2023-10-17,Vip,,
CB1308,Xavier Andra,somanmohammed@example.com,911950052812,,,Delhi,,,2023-08-21,Vip,,
CB1326,Lila Balan,umang25@example.com,919363926495,,,Jaipur,,,2024-12-17,Vip,,
CB1328,Odika Sabharwal,saanvi42@example.org,919949993933,,,Bhopal,,,2024-09-12,Gold,,
CB1345,Aradhana Walia,ridhi14@example.org,919881385854,,,Kota,,,2024-08-21,Gold,,
CB1001,Urvashi Kadakia,aarnavkata@example.org,2705102876,,,Khammam,,,2024-10-16,Regular,,
CB1009,Wridesh Ramaswamy,trajan@example.com,918193242687,,,Jamshedpur,,,2023-08-14,Gold,,
CB1035,Bhavna Atwal,indrajit47@example.com,913388487920,,,Rohtak,,,2023-08-05,Gold,,
CB1117,Maanav De,owen10@example.org,915024026811,,,Indore,,,2023-04-05,Gold,,
CB1126,Tripti Brahmbhatt,pushti96@example.net,910529751613,,,Indore,,,2023-12-29,Silver,,
CB1139,Rachit Chada,ekansh88@example.net,916540515319,,,Lucknow,,,2024-09-02,Gold,,
CB1165,David Dani,kmohanty@example.com,9332727956,,,Bhopal,,,2024-04-12,Gold,,
CB1166,Tejas Kota,vorasanya@example.net,910883982258,,,Nagpur,,,2025-02-12,Vip,,
CB1182,Rajeshri Kata,oakmekhala@example.com,3586629619,,,Ahmedabad,,,2024-05-14,Vip,,
CB1227,Henry Borah,onkar62@example.net,919970629620,,,Bhopal,,,2023-12-27,Gold,,
CB1234,Leela Sunder,lbarad@example.com,6065307450,,,Ahmedabad,,,2024-01-05,Regular,,
CB1238,Ayaan Raju,gabatanish@example.org,8007229034,,,Nagpur,,,2023-04-16,Gold,,
CB1240,Chanchal Chokshi,vbhatt@example.com,3283096520,,,Ahmedabad,,,2023-07-08,Vip,,
CB1254,Lekha Dixit,aptenaksh@example.net,7535408386,,,Ahmedabad,,,2023-02-03,Gold,,
CB1263,Chaitaly Sen,falangrover@example.org,4842294057,,,Nagpur,,,2024-03-24,Regular,,
CB1264,Balveer Dube,charan94@example.com,913281826886,,,Lucknow,,,2024-03-18,Gold,,
CB1271,Qarin Kant,rishi12@example.net,1414139755,,,Mumbai,,,2024-11-17,Gold,,
CB1273,Timothy Sarin,jagvi25@example.com,917812914283,,,Surat,,,2024-11-09,Regular,,
CB1294,Warjas Luthra,xoza@example.org,915564729293,,,Surat,,,2023-12-20,Vip,,
CB1295,Anamika Keer,mraj@example.org,916728857448,,,Pune,,,2024-04-11,Silver,,
CB1310,Ekiya Sidhu,naveen18@example.org,5708620959,,,Udaipur,,,2024-03-30,Gold,,
CB1342,Lopa Grover,morardivya@example.net,917357438421,,,Jaipur,,,2025-03-20,Gold,,
CB1343,Baljiwan Jaggi,sawhneyyashawini@example.org,5784521823,,,Bhopal,,,2024-07-03,Gold,,
CB1348,Januja Ramanathan,ganganair@example.com,1577245992,,,Kota,,,2024-09-16,Regular,,
CB1012,Wazir Kalla,,3849830220,,,Vadodara,,,2023-10-12,Silver,,
CB1032,Saksham De,peter50@example.org,918515691545,,,Junagadh,,,2024-12-02,Regular,,
CB1038,Oliver Saran,oviya47@example.org,919937124065,,,Ozhukarai,,,2023-05-27,Silver,,
CB1057,Arunima Golla,fswamy@example.com,911256746807,,,Nizamabad,,,2025-05-11,Silver,,
CB1147,Nirja Rout,dassedhitha@example.net,915289226801,,,Lucknow,,,2024-11-13,Vip,,
CB1148,Daksha Gala,ekantikakar@example.com,918424981829,,,Surat,,,2024-12-14,Silver,,
CB1164,Nandini Chandran,,913745499045,,,Pune,,,2023-02-21,Regular,,
CB1213,Aditya Nayak,puridamyanti@example.org,7024103865,,,Delhi,,,2023-11-27,Gold,,
CB1230,Lakshmi Pingle,sanayabasu@example.com,914902115869,,,Udaipur,,,2025-01-30,Silver,,
CB1262,Lopa Khanna,champak66@example.com,914397359893,,,Ahmedabad,,,2024-12-17,Vip,,
CB1269,Ishita Thakkar,manncharvi@example.net,916072832684,,,Delhi,,,2024-10-12,Vip,,
CB1303,Megha Krish,madhaviradhakrishnan@example.org,918944846312,,,Lucknow,,,2024-04-25,Vip,,
CB1324,Chatresh Shroff,bhavsarlipika@example.net,914636815798,,,Delhi,,,2025-05-23,Silver,,
CB1329,Jagrati Buch,gdesai@example.net,7722330604,,,Nagpur,,,2025-03-05,Gold,,
CB1332,Chaitaly Bhagat,ubikaseth@example.org,2665702793,,,Kota,,,2024-10-05,Regular,,
CB1344,Tripti Ram,agrawaldeepa@example.org,911840943533,,,Kota,,,2024-11-19,Gold,,
